# OpenSignals Text File Format. Version 1
# {"00:07:80:F9:F3:52": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:F9:F3:52", "device connection": "BTH00:07:80:F9:F3:52", "sampling rate": 100, "resolution": [16, 16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-9-19", "time": "9:48:37.952", "channels": [1, 2, 3, 4], "sensor": ["XYZ", "XYZ", "RIP", "RIP"], "label": ["CH1", "CH2", "CH3", "CH4"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["white", "white", "dark_blue", "light_blue"], "convertedValues": 0}}
# EndOfHeader
0	0	33977	37440	33625	32172	
1	0	33984	37440	33714	32188	
2	0	33988	37440	33796	32273	
3	0	34004	37426	33876	32360	
4	0	33980	37440	33953	32424	
5	0	34004	37429	33992	32524	
6	0	33984	37440	34116	32646	
7	0	34008	37440	34168	32706	
8	0	34000	37428	34272	32762	
9	0	34004	37426	34344	32848	
10	0	33996	37440	34488	32993	
11	0	34002	37440	34536	32989	
12	0	33988	37448	34632	33104	
13	0	34002	37425	34744	33224	
14	0	34000	37436	34840	33248	
15	0	34004	37424	34944	33288	
16	0	33984	37436	35042	33396	
17	0	34010	37416	35169	33460	
18	0	33988	37448	35268	33516	
19	0	34004	37450	35384	33666	
20	0	33992	37440	35544	33676	
21	0	33992	37424	35636	33808	
22	0	34002	37440	35752	33914	
23	0	34008	37442	35864	34000	
24	0	34004	37452	35986	34048	
25	0	34001	37440	36176	34184	
26	0	34000	37432	36216	34208	
27	0	33988	37432	36356	34312	
28	0	34001	37440	36504	34364	
29	0	33992	37445	36608	34516	
30	0	34008	37425	36812	34564	
31	0	34000	37448	36922	34693	
32	0	34002	37448	36976	34793	
33	0	34012	37432	37104	34956	
34	0	34008	37440	37308	35048	
35	0	34004	37434	37352	35178	
36	0	33997	37440	37468	35268	
37	0	34005	37444	37601	35360	
38	0	33992	37424	37730	35436	
39	0	33988	37448	37844	35568	
40	0	34004	37442	38033	35724	
41	0	33996	37448	38080	35800	
42	0	34004	37428	38220	35992	
43	0	33993	37434	38392	36068	
44	0	33996	37428	38444	36224	
45	0	34020	37428	38560	36252	
46	0	34004	37440	38776	36386	
47	0	33993	37432	38784	36580	
48	0	33988	37442	38913	36664	
49	0	33992	37436	39000	36740	
50	0	34004	37440	39124	36832	
51	0	34016	37432	39201	37004	
52	0	34008	37432	39312	37078	
53	0	34012	37429	39432	37204	
54	0	34008	37412	39510	37324	
55	0	34004	37428	39589	37408	
56	0	33993	37434	39700	37464	
57	0	34000	37440	39776	37628	
58	0	34001	37436	39896	37748	
59	0	34004	37440	39956	37772	
60	0	34013	37432	40144	37890	
61	0	34016	37441	40128	38000	
62	0	34000	37434	40208	38013	
63	0	34004	37429	40322	38180	
64	0	34000	37428	40364	38228	
65	0	34012	37434	40448	38304	
66	0	34016	37432	40520	38328	
67	0	34008	37434	40588	38488	
68	0	33993	37440	40649	38560	
69	0	34012	37440	40856	38602	
70	0	33996	37440	40792	38592	
71	0	34016	37441	40857	38708	
72	0	34016	37432	40952	38744	
73	0	34008	37432	41068	38832	
74	0	34016	37441	41096	38904	
75	0	33980	37416	41096	38856	
76	0	33982	37440	41168	38928	
77	0	34036	37420	41264	39018	
78	0	34024	37412	41192	38969	
79	0	33988	37412	41233	39018	
80	0	34008	37432	41296	39024	
81	0	34016	37437	41444	39120	
82	0	34004	37448	41336	39100	
83	0	34012	37440	41389	39096	
84	0	34009	37433	41388	39120	
85	0	34000	37448	41418	39112	
86	0	34016	37434	41560	39180	
87	0	34008	37421	41456	39189	
88	0	34004	37432	41468	39168	
89	0	33996	37424	41480	39124	
90	0	34010	37440	41528	39072	
91	0	34012	37436	41496	39148	
92	0	34012	37436	41506	39064	
93	0	34012	37412	41612	39051	
94	0	34010	37432	41492	39040	
95	0	34000	37440	41564	39032	
96	0	34008	37428	41481	39016	
97	0	34004	37441	41472	38984	
98	0	34024	37440	41456	39052	
99	0	33993	37434	41445	39040	
100	0	34008	37440	41453	38960	
101	0	34006	37442	41473	39008	
102	0	34000	37448	41400	38986	
103	0	34008	37434	41364	38904	
104	0	34016	37420	41400	38858	
105	0	34016	37424	41416	38877	
106	0	33990	37430	41284	38824	
107	0	34020	37420	41236	38845	
108	0	34008	37432	41248	38845	
109	0	33996	37440	41174	38745	
110	0	34000	37434	41144	38704	
111	0	34022	37420	41101	38696	
112	0	34013	37408	41040	38694	
113	0	34004	37426	41056	38706	
114	0	34000	37440	40960	38664	
115	0	34016	37448	41040	38556	
116	0	34004	37432	40872	38585	
117	0	34008	37442	40808	38489	
118	0	34013	37432	40784	38476	
119	0	34009	37424	40708	38376	
120	0	34016	37428	40744	38320	
121	0	34000	37434	40720	38316	
122	0	34005	37426	40540	38236	
123	0	34004	37440	40616	38145	
124	0	34017	37432	40424	38188	
125	0	34008	37424	40416	38136	
126	0	34008	37448	40308	38076	
127	0	34012	37444	40248	37937	
128	0	33992	37448	40192	37921	
129	0	34000	37448	40122	37873	
130	0	33992	37448	40056	37700	
131	0	34004	37440	40032	37672	
132	0	34004	37440	40048	37617	
133	0	34000	37440	39897	37582	
134	0	34004	37448	39800	37426	
135	0	34004	37444	39736	37381	
136	0	34001	37432	39672	37308	
137	0	33992	37440	39600	37200	
138	0	34012	37443	39632	37136	
139	0	34012	37413	39453	37017	
140	0	34000	37436	39400	36980	
141	0	34008	37436	39320	36856	
142	0	33988	37432	39236	36812	
143	0	34004	37436	39193	36748	
144	0	34001	37425	39098	36589	
145	0	34016	37412	39128	36500	
146	0	34012	37432	38956	36456	
147	0	34000	37440	38960	36412	
148	0	34004	37448	38928	36240	
149	0	33988	37460	38749	36209	
150	0	33996	37442	38738	36104	
151	0	34008	37436	38600	35944	
152	0	34000	37436	38596	35876	
153	0	33997	37444	38460	35820	
154	0	34000	37432	38364	35692	
155	0	34000	37429	38304	35568	
156	0	33996	37432	38280	35540	
157	0	34020	37424	38196	35368	
158	0	34000	37428	38172	35352	
159	0	34024	37424	38036	35172	
160	0	33996	37440	37944	35076	
161	0	34008	37434	37865	35044	
162	0	34004	37448	37805	34899	
163	0	33992	37460	37725	34772	
164	0	34012	37444	37742	34688	
165	0	33992	37428	37680	34608	
166	0	34016	37432	37581	34500	
167	0	34016	37440	37450	34364	
168	0	34020	37448	37361	34324	
169	0	34000	37434	37292	34184	
170	0	34004	37440	37224	34090	
171	0	34000	37434	37160	33964	
172	0	34012	37436	37081	33908	
173	0	34016	37441	37048	33824	
174	0	34016	37440	36964	33672	
175	0	34020	37416	36888	33568	
176	0	34032	37417	36784	33456	
177	0	34033	37436	36752	33388	
178	0	34010	37436	36637	33272	
179	0	34000	37448	36576	33226	
180	0	34001	37449	36504	33108	
181	0	34016	37440	36490	32988	
182	0	34012	37434	36348	32908	
183	0	34008	37440	36340	32808	
184	0	34012	37448	36208	32780	
185	0	34004	37432	36154	32644	
186	0	34012	37432	36112	32544	
187	0	34020	37408	35984	32520	
188	0	34016	37420	35902	32416	
189	0	34008	37440	35872	32337	
190	0	33988	37472	35729	32225	
191	0	34000	37465	35650	32160	
192	0	33994	37444	35604	32085	
193	0	33996	37440	35528	32064	
194	0	34008	37444	35446	31937	
195	0	34002	37440	35274	31900	
196	0	34012	37444	35220	31832	
197	0	34024	37416	35076	31728	
198	0	34016	37428	35040	31692	
199	0	34016	37440	34880	31636	
200	0	33992	37461	34812	31541	
201	0	34008	37440	34656	31488	
202	0	33989	37456	34616	31444	
203	0	34008	37448	34428	31408	
204	0	33993	37440	34325	31326	
205	0	33996	37460	34213	31264	
206	0	34020	37448	34112	31208	
207	0	34012	37432	33972	31122	
208	0	34008	37418	33901	31058	
209	0	34009	37432	33756	31022	
210	0	34020	37428	33648	30944	
211	0	34016	37440	33520	30944	
212	0	34016	37432	33396	30842	
213	0	34016	37444	33284	30844	
214	0	34016	37468	33176	30796	
215	0	34008	37460	33104	30698	
216	0	34024	37444	32988	30648	
217	0	34028	37442	32849	30624	
218	0	34016	37434	32774	30601	
219	0	33972	37396	32643	30532	
220	0	34032	37428	32550	30504	
221	0	34025	37440	32440	30406	
222	0	34024	37422	32340	30400	
223	0	34009	37450	32253	30321	
224	0	34006	37404	32164	30281	
225	0	34008	37440	32064	30248	
226	0	34028	37460	31986	30186	
227	0	34000	37440	31885	30148	
228	0	34036	37436	31820	30112	
229	0	34000	37442	31716	30056	
230	0	34036	37472	31640	30026	
231	0	33996	37444	31557	30036	
232	0	34021	37445	31476	29954	
233	0	34034	37434	31400	29904	
234	0	34000	37458	31320	29868	
235	0	34029	37452	31246	29848	
236	0	34021	37472	31176	29789	
237	0	34009	37452	31096	29768	
238	0	34016	37456	31020	29744	
239	0	34016	37428	30954	29696	
240	0	34048	37420	30884	29682	
241	0	34029	37428	30812	29672	
242	0	34016	37418	30752	29652	
243	0	34036	37432	30682	29624	
244	0	34024	37452	30612	29520	
245	0	34024	37456	30552	29504	
246	0	33997	37396	30496	29488	
247	0	34040	37464	30433	29460	
248	0	34000	37440	30368	29428	
249	0	34052	37440	30301	29428	
250	0	34000	37440	30244	29388	
251	0	34032	37444	30208	29368	
252	0	34032	37429	30128	29349	
253	0	34008	37428	30098	29336	
254	0	34036	37466	30060	29356	
255	0	33980	37460	30000	29385	
256	0	33920	37361	29972	29316	
257	0	34016	37498	29920	29305	
258	0	34016	37464	29888	29302	
259	0	33996	37453	29856	29360	
260	0	33994	37444	29825	29360	
261	0	33988	37460	29789	29356	
262	0	33968	37424	29760	29356	
263	0	33997	37472	29720	29308	
264	0	33992	37456	29722	29308	
265	0	33972	37428	29694	29357	
266	0	33968	37480	29669	29342	
267	0	33992	37456	29648	29344	
268	0	33976	37440	29656	29352	
269	0	34040	37400	29616	29404	
270	0	34020	37434	29616	29388	
271	0	34004	37428	29608	29408	
272	0	33997	37444	29629	29474	
273	0	34000	37460	29601	29456	
274	0	34032	37492	29628	29514	
275	0	34016	37440	29611	29572	
276	0	34008	37474	29633	29557	
277	0	34060	37504	29648	29592	
278	0	34008	37448	29657	29664	
279	0	34016	37496	29665	29648	
280	0	34025	37432	29672	29676	
281	0	34016	37515	29666	29787	
282	0	34032	37464	29702	29766	
283	0	34000	37442	29726	29808	
284	0	34033	37468	29748	29832	
285	0	34008	37444	29763	29926	
286	0	34032	37436	29797	29968	
287	0	33976	37468	29828	29975	
288	0	34029	37472	29852	30092	
289	0	33980	37493	29884	30139	
290	0	34024	37442	29890	30105	
291	0	34048	37484	29928	30196	
292	0	34056	37460	29980	30192	
293	0	34042	37442	29996	30265	
294	0	34017	37453	30050	30270	
295	0	34050	37416	30088	30333	
296	0	34004	37464	30132	30394	
297	0	34020	37468	30164	30368	
298	0	34098	37386	30200	30404	
299	0	34048	37476	30240	30456	
300	0	34048	37440	30292	30472	
301	0	33993	37460	30325	30476	
302	0	34052	37440	30372	30489	
303	0	34072	37432	30418	30577	
304	0	34032	37464	30452	30522	
305	0	34060	37456	30496	30580	
306	0	34160	37368	30540	30576	
307	0	34044	37480	30572	30640	
308	0	34080	37448	30612	30592	
309	0	34136	37464	30658	30596	
310	0	34064	37456	30698	30620	
311	0	34120	37432	30732	30683	
312	0	34112	37436	30777	30716	
313	0	34120	37445	30801	30672	
314	0	34112	37424	30836	30648	
315	0	34120	37441	30864	30660	
316	0	34091	37484	30892	30664	
317	0	34052	37508	30914	30744	
318	0	34112	37476	30946	30688	
319	0	34092	37540	30960	30684	
320	0	34120	37502	30994	30732	
321	0	34148	37528	31005	30726	
322	0	34152	37498	31030	30693	
323	0	34162	37468	31036	30702	
324	0	34184	37426	31056	30776	
325	0	34220	37376	31068	30704	
326	0	34272	37385	31068	30701	
327	0	34256	37460	31073	30756	
328	0	34276	37424	31090	30770	
329	0	34314	37432	31096	30694	
330	0	34317	37416	31096	30752	
331	0	34288	37428	31096	30708	
332	0	34248	37456	31092	30766	
333	0	34292	37401	31094	30717	
334	0	34308	37356	31092	30737	
335	0	34282	37392	31092	30680	
336	0	34257	37427	31084	30680	
337	0	34256	37396	31077	30738	
338	0	34264	37394	31073	30686	
339	0	34268	37384	31070	30692	
340	0	34264	37388	31064	30762	
341	0	34200	37458	31054	30760	
342	0	34248	37392	31044	30693	
343	0	34164	37452	31060	30672	
344	0	34214	37436	31040	30744	
345	0	34237	37408	31036	30688	
346	0	34154	37472	31032	30700	
347	0	34168	37448	31032	30704	
348	0	34176	37448	31025	30790	
349	0	34104	37508	31033	30704	
350	0	34152	37480	31036	30742	
351	0	34128	37506	31041	30736	
352	0	34145	37480	31057	30812	
353	0	34156	37472	31048	30754	
354	0	34173	37440	31056	30832	
355	0	34156	37488	31072	30788	
356	0	34150	37500	31076	30808	
357	0	34181	37457	31085	30892	
358	0	34229	37364	31084	30858	
359	0	34184	37420	31097	30864	
360	0	34170	37424	31112	30960	
361	0	34196	37417	31125	30944	
362	0	34180	37448	31128	31010	
363	0	34196	37406	31136	30994	
364	0	34166	37440	31146	31050	
365	0	34196	37436	31152	31113	
366	0	34176	37448	31164	31144	
367	0	34165	37466	31174	31122	
368	0	34156	37460	31188	31244	
369	0	34160	37452	31200	31240	
370	0	34176	37424	31210	31232	
371	0	34162	37452	31236	31321	
372	0	34176	37432	31248	31320	
373	0	34192	37434	31256	31368	
374	0	34168	37450	31276	31443	
375	0	34170	37460	31298	31464	
376	0	34176	37461	31312	31592	
377	0	34188	37440	31329	31616	
378	0	34188	37452	31348	31648	
379	0	34184	37461	31370	31761	
380	0	34182	37450	31392	31744	
381	0	34200	37456	31421	31872	
382	0	34192	37434	31440	31928	
383	0	34204	37402	31480	32032	
384	0	34196	37436	31492	32032	
385	0	34200	37440	31522	32171	
386	0	34197	37440	31552	32222	
387	0	34213	37445	31588	32268	
388	0	34218	37432	31605	32324	
389	0	34208	37458	31644	32420	
390	0	34226	37440	31688	32488	
391	0	34241	37440	31708	32574	
392	0	34237	37449	31728	32721	
393	0	34256	37416	31776	32726	
394	0	34248	37420	31788	32902	
395	0	34232	37450	31832	32888	
396	0	34276	37440	31864	33004	
397	0	34256	37432	31880	33048	
398	0	34276	37440	31909	33132	
399	0	34297	37397	31937	33196	
400	0	34268	37432	31968	33260	
401	0	34316	37420	32008	33333	
402	0	34329	37424	32024	33428	
403	0	34320	37410	32036	33474	
404	0	34344	37397	32065	33588	
405	0	34332	37408	32089	33600	
406	0	34376	37377	32105	33704	
407	0	34404	37345	32144	33736	
408	0	34400	37354	32141	33774	
409	0	34418	37368	32180	33848	
410	0	34404	37324	32200	33896	
411	0	34452	37328	32212	33949	
412	0	34458	37304	32225	33992	
413	0	34464	37296	32229	34104	
414	0	34492	37297	32256	34052	
415	0	34525	37308	32268	34104	
416	0	34481	37300	32290	34162	
417	0	34465	37324	32304	34232	
