# OpenSignals Text File Format. Version 1
# {"00:07:80:F9:F3:52": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:F9:F3:52", "device connection": "BTH00:07:80:F9:F3:52", "sampling rate": 100, "resolution": [16, 16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-9-19", "time": "9:48:37.952", "channels": [1, 2, 3, 4], "sensor": ["XYZ", "XYZ", "RIP", "RIP"], "label": ["CH1", "CH2", "CH3", "CH4"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["white", "white", "dark_blue", "light_blue"], "convertedValues": 0}}
# EndOfHeader
600	0	34337	37432	45136	40752	
601	0	34364	37344	45120	40716	
602	0	34084	37453	45108	40664	
603	0	34172	37442	45108	40584	
604	0	34176	37516	45024	40512	
605	0	34204	37532	44928	40464	
606	0	33964	37512	44836	40458	
607	0	33826	37556	44816	40384	
608	0	33874	37528	44632	40264	
609	0	33909	37568	44588	40173	
610	0	33964	37537	44426	40136	
611	0	33940	37516	44288	40028	
612	0	33828	37532	44116	39914	
613	0	33606	37732	43962	39841	
614	0	33924	37548	43832	39752	
615	0	34094	37420	43712	39649	
616	0	33972	37484	43448	39520	
617	0	34004	37496	43370	39476	
618	0	34040	37470	43172	39364	
619	0	33972	37512	43008	39262	
620	0	33850	37596	42721	39152	
621	0	33956	37528	42628	39044	
622	0	34080	37440	42412	38860	
623	0	34036	37520	42120	38820	
624	0	33972	37541	41997	38689	
625	0	33969	37536	41832	38608	
626	0	33992	37596	41604	38453	
627	0	33932	37576	41272	38392	
628	0	34064	37544	41056	38256	
629	0	34056	37525	40872	38088	
630	0	34064	37612	40648	38009	
631	0	33868	37720	40528	37924	
632	0	34160	37764	40224	37808	
633	0	34092	37742	40012	37680	
634	0	34052	37812	39920	37524	
635	0	34153	37736	39608	37420	
636	0	34080	37772	39512	37372	
637	0	33992	37792	39304	37250	
638	0	33988	37744	39076	37112	
639	0	34040	37848	38889	37032	
640	0	34144	37874	38624	36936	
641	0	34370	37896	38432	36841	
642	0	34361	37981	38301	36728	
643	0	34400	38080	38060	36684	
644	0	34585	38228	37920	36680	
645	0	34616	38448	37762	36616	
646	0	34276	38769	37544	36530	
647	0	34004	39440	37364	36408	
648	0	34165	39640	37249	36450	
649	0	34001	40064	37042	36418	
650	0	33936	40348	36956	36332	
651	0	34024	40529	36796	36297	
652	0	34210	40516	36628	36276	
653	0	33844	40800	36490	36268	
654	0	33488	40908	36326	36264	
655	0	33928	40705	36200	36324	
656	0	34089	40612	36096	36282	
657	0	34656	39916	35916	36384	
658	0	34812	39320	35794	36440	
659	0	34924	38336	35700	36498	
660	0	35254	37716	35624	36524	
661	0	34452	37072	35539	36524	
662	0	34048	35454	35476	36504	
663	0	34020	35900	35292	36634	
664	0	33328	36041	35232	36736	
665	0	35388	33356	35141	36800	
666	0	33524	36284	35060	36884	
667	0	32304	36264	35004	36824	
668	0	32164	35637	34912	36901	
669	0	32174	35636	34896	36997	
670	0	32180	35536	34804	37056	
671	0	32548	35293	34772	37176	
672	0	32728	35208	34724	37200	
673	0	32876	35264	34702	37288	
674	0	33066	35467	34698	37396	
675	0	33224	35648	34698	37569	
676	0	33344	35620	34737	37645	
677	0	33492	35752	34704	37656	
678	0	33580	35806	34740	37788	
679	0	33666	35918	34742	37844	
680	0	33812	36020	34788	37928	
681	0	33928	36028	34864	38074	
682	0	33944	35896	34940	38274	
683	0	33944	35889	34960	38320	
684	0	33824	35812	35016	38452	
685	0	33736	35784	35124	38448	
686	0	33609	35653	35242	38532	
687	0	33460	35520	35284	38744	
688	0	33428	35600	35440	38752	
689	0	33460	35641	35492	38834	
690	0	33548	35633	35620	38912	
691	0	33668	35734	35737	39020	
692	0	33805	35793	35864	39156	
693	0	33984	35928	36000	39244	
694	0	34544	36393	36140	39348	
695	0	35130	36848	36276	39472	
696	0	35960	37336	36416	39428	
697	0	36913	38128	36584	39612	
698	0	37876	38932	36722	39680	
699	0	38928	39164	36885	39800	
700	0	40296	39438	37020	39740	
701	0	40446	39237	37188	39916	
702	0	50956	41416	37344	39924	
703	0	44408	47808	37544	40112	
704	0	44416	38880	37692	40105	
705	0	40184	33053	37862	40104	
706	0	31413	40114	38097	40157	
707	0	35434	37608	38212	40305	
708	0	34096	37048	38380	40304	
709	0	33704	37137	38544	40492	
710	0	33116	37736	38820	40504	
711	0	33236	38080	38916	40452	
712	0	33712	37504	39164	40608	
713	0	33985	37480	39256	40570	
714	0	34041	37506	39397	40621	
715	0	34042	37085	39572	40764	
716	0	34144	37232	39740	40797	
717	0	33782	37570	39905	40952	
718	0	33788	37720	40144	40972	
719	0	33936	37536	40340	41080	
720	0	34080	37482	40512	41004	
721	0	34168	37524	40584	41192	
722	0	34172	37506	40760	41149	
723	0	34114	37425	41026	41232	
724	0	34025	37544	41080	41276	
725	0	34044	37624	41272	41377	
726	0	34116	37520	41452	41384	
727	0	34552	37497	41628	41544	
728	0	34618	37392	41746	41528	
729	0	34708	37404	41906	41512	
730	0	34852	37432	42032	41672	
731	0	34892	37372	42240	41548	
732	0	34828	37344	42320	41578	
733	0	34580	37432	42461	41648	
734	0	34810	37341	42708	41624	
735	0	36236	36704	42856	41498	
736	0	34777	37056	42961	41581	
737	0	35000	37124	43008	41440	
738	0	35072	36917	43132	41376	
739	0	34849	36874	43276	41314	
740	0	35268	36916	43452	41264	
741	0	35232	36952	43520	41208	
742	0	35104	37104	43672	41136	
743	0	35300	36992	43786	41128	
744	0	35284	37116	43978	41060	
745	0	35220	37080	44100	41020	
746	0	35145	37212	44224	40954	
747	0	35141	37096	44348	40880	
748	0	35164	37092	44432	40826	
749	0	35120	37160	44528	40760	
750	0	35148	37108	44692	40626	
751	0	35040	37200	44736	40620	
752	0	35152	37252	44852	40544	
753	0	35144	37196	44928	40464	
754	0	35304	37248	45012	40404	
755	0	35280	37313	45092	40376	
756	0	35272	37470	45192	40329	
757	0	35168	37612	45256	40336	
758	0	34896	37764	45312	40285	
759	0	35008	37916	45396	40242	
760	0	35052	37840	45440	40212	
761	0	35220	37981	45464	40192	
762	0	35584	38449	45540	40152	
763	0	35844	38720	45600	40132	
764	0	35770	39224	45640	40116	
765	0	35720	39448	45596	40088	
766	0	35372	39880	45676	40068	
767	0	35120	39672	45600	40056	
768	0	34328	40258	45676	40028	
769	0	34564	40696	45592	40012	
770	0	35088	40904	45597	39994	
771	0	35316	41596	45564	39988	
772	0	34968	42036	45569	39992	
773	0	34436	42436	45588	40000	
774	0	32759	42532	45476	40028	
775	0	33112	42380	45452	39996	
776	0	34220	42224	45452	40009	
777	0	34848	41672	45376	40072	
778	0	36440	41148	45341	40064	
779	0	37652	40500	45320	40082	
780	0	34784	39840	45276	40160	
781	0	33196	37912	45252	40140	
782	0	31744	35617	45216	40180	
783	0	31432	35048	45172	40260	
784	0	35336	34196	45172	40314	
785	0	33488	37244	45152	40308	
786	0	37204	31860	45086	40336	
787	0	36752	34744	45077	40416	
788	0	34936	35200	45048	40424	
789	0	32864	35795	44944	40506	
790	0	32261	35376	44942	40472	
791	0	31704	34954	44924	40512	
792	0	31376	34802	44888	40581	
793	0	31481	34696	44832	40529	
794	0	31908	34545	44800	40562	
795	0	32568	34456	44722	40572	
796	0	33066	34144	44736	40548	
797	0	33544	34144	44688	40520	
798	0	33868	34113	44588	40532	
799	0	34092	34212	44552	40513	
800	0	34098	34562	44496	40452	
801	0	33864	34884	44520	40472	
802	0	33690	35154	44456	40396	
803	0	33456	35424	44432	40324	
804	0	33384	35776	44392	40285	
805	0	33348	36132	44384	40298	
806	0	33480	36392	44437	40286	
807	0	33456	36544	44436	40192	
808	0	33822	36752	44392	40136	
809	0	33900	37120	44384	40164	
810	0	34000	37402	44424	40076	
811	0	34284	37732	44412	40088	
812	0	34988	37972	44372	40060	
813	0	35840	38232	44394	39972	
814	0	37104	38594	44428	39986	
815	0	37916	38901	44396	39912	
816	0	39354	39412	44412	39944	
817	0	40068	40112	44409	39852	
818	0	40824	40106	44452	39888	
819	0	41196	41196	44424	39816	
820	0	43184	40704	44424	39820	
821	0	41616	48208	44444	39776	
822	0	51368	34658	44448	39762	
823	0	46177	39392	44464	39672	
824	0	44608	40084	44452	39682	
825	0	48432	52996	44448	39656	
826	0	48368	31980	44432	39608	
827	0	36608	36986	44508	39504	
828	0	36060	36628	44412	39464	
829	0	35192	37337	44404	39412	
830	0	34426	37226	44400	39400	
831	0	34376	37204	44360	39284	
832	0	32850	38392	44348	39270	
833	0	33780	38008	44336	39173	
834	0	33896	37600	44304	39080	
835	0	34453	37066	44328	39018	
836	0	34560	37048	44240	38971	
837	0	34572	37312	44232	38905	
838	0	34581	37146	44177	38833	
839	0	34644	37360	44160	38724	
840	0	34372	37434	44108	38656	
841	0	34426	37364	44096	38576	
842	0	34584	37320	44068	38500	
843	0	34552	37424	44056	38378	
844	0	34600	37316	44048	38288	
845	0	34540	37352	43914	38184	
846	0	34320	37448	43868	38060	
847	0	34634	37300	43800	37933	
848	0	35536	37156	43810	37800	
849	0	34588	37444	43660	37680	
850	0	34742	37312	43580	37512	
851	0	35056	37240	43505	37329	
852	0	35053	37154	43360	37152	
853	0	34852	37208	43321	36964	
854	0	34848	37192	43124	36764	
855	0	34730	37340	42992	36548	
856	0	34692	37114	42850	36332	
857	0	34984	37192	42772	36089	
858	0	34816	37228	42484	35849	
859	0	34992	36924	42288	35604	
860	0	35368	37516	42100	35360	
861	0	35000	37238	41901	35092	
862	0	35084	36944	41709	34824	
863	0	35266	37088	41600	34560	
864	0	35072	37053	41226	34272	
865	0	35128	37072	41016	33996	
866	0	35124	37200	40744	33752	
867	0	35232	37068	40560	33460	
868	0	35096	37232	40312	33180	
869	0	35008	37242	40037	32916	
870	0	35052	37286	39760	32648	
871	0	35032	37284	39500	32384	
872	0	35077	37356	39172	32132	
873	0	35236	37545	38881	31880	
874	0	35305	37380	38464	31586	
875	0	35074	37616	38212	31333	
876	0	35032	37472	37848	31098	
877	0	35288	37524	37528	30857	
878	0	35324	37736	37172	30610	
879	0	35536	38028	36844	30372	
880	0	35640	38464	36532	30136	
881	0	35804	39016	36194	29904	
882	0	35728	39608	35832	29673	
883	0	35800	39716	35461	29464	
884	0	35604	39760	35141	29228	
885	0	34906	40152	34754	29008	
886	0	34626	40800	34424	28790	
887	0	34720	41568	34072	28574	
888	0	35292	42024	33696	28360	
889	0	34922	42369	33348	28148	
890	0	33864	42836	33004	27949	
891	0	32040	43464	32637	27736	
892	0	31906	42034	32290	27528	
893	0	34120	41705	31902	27322	
894	0	35740	42236	31601	27108	
895	0	34897	42232	31240	26908	
896	0	38004	41044	30892	26701	
897	0	36856	40280	30552	26500	
898	0	33956	39160	30282	26293	
899	0	30692	37168	29963	26082	
